name,address,access,remarks,latitude,longitude
ラウンドワンスタジアム 高槻店,高槻市辻子3-6-4,JR京都線 高槻駅/阪急京都線 高槻市駅より無料シャトルバス運行京阪バス 辻子/南辻子停留所より徒歩3分,,,
アミューズメントスポット VEGA,豊中市庄内西町3-1-5サンパティオ 3F,阪急宝塚線 庄内駅より徒歩1分,,,
セガ 新三国アルゴ7,豊中市神州町1-15アルゴセブン 2F,阪急宝塚線 三国駅より徒歩10分,,,
ラウンドワン 豊中店,豊中市名神口1-1-1,地下鉄御堂筋線/北大阪急行線 江坂駅より無料シャトルバス運行阪急宝塚線 服部天神駅より徒歩25分,,,
らんらんらんど 曽根店,豊中市曽根東町3-3-1ダイエー曽根店 6F,阪急宝塚線 曽根駅より徒歩1分,,,
ジョイシティ 富田林店,富田林市若松町西3-1560MEGAドン･キホーテ富田林店 1F,近鉄長野線 富田林駅より徒歩15分駐車料金終日無料(146台),株式会社アドバンスウイング運営,,
モーリーファンタジー 金剛東店,富田林市向陽台3-1-1エコールロゼ内 イオン金剛東店 4F,"南海バス/近鉄バス 中央センター前停留所より徒歩2分駐車料金終日無料(1,200台)",旧:ファンタジーアイランド 金剛東店,,
コスミックプラザABC,寝屋川市早子町18-14,京阪本線 寝屋川市駅より徒歩5分,,,
モンキートリック,寝屋川市香里南之町32-5YNレジデンス香里 2F,京阪本線 香里園駅より徒歩3分,2014年3月より2階に移転し再開,,
セガ ビバモール寝屋川,寝屋川市寝屋南2-22-2ビバモール寝屋川 モール棟 2F,"JR学研都市線 星田駅より徒歩20分京阪バス ビバモール寝屋川停留所より徒歩1分駐車料金終日無料(2,500台)",,,
YAZ 寝屋川店,寝屋川市石津中町25-26,京阪バス 石津停留所より徒歩9分京阪本線 香里園駅より徒歩25分駐車料金終日無料,,,
レインボーランド 寝屋川店,寝屋川市早子町23-1-104イズミヤ寝屋川店 5F,京阪本線 寝屋川市駅より徒歩3分提携駐車場駐車料金有料,,,
レインボーランド 東寝屋川店,寝屋川市打上元町16-3イズミヤ東寝屋川店 4F,JR学研都市線 東寝屋川駅より徒歩3分駐車料金無料(321台),,,
わくわくアミーゴ オークワ尾崎店,阪南市下出167-1オークワわくわくCITY尾崎店 2F,南海本線 尾崎駅より徒歩8分駐車料金無料,,,
アミューズメントパークTAKAIDA,東大阪市川俣1-1-41,JRおおさか東線 高井田中央駅地下鉄中央線 高井田駅より徒歩3分,2Fと5Fの一角のみ,,
AGスクエア フレスポ東大阪,東大阪市稲田新町3-9-64フレスポ東大阪 2F,"近鉄バス 稲田車庫前停留所より徒歩3分学研都市線 徳庵駅より徒歩20分駐車料金終日無料(1,300台)",旧:セガワールド フレスポ東大阪,,
X-BOWL,東大阪市稲田新町3-10-18SUPER COSMO SPACE＆AREA 6F,近鉄バス 稲田車庫前停留所より徒歩5分JR学研都市線 徳庵駅より徒歩18分駐車料金終日無料(800台収容),アライ興産株式会社運営元:株式会社タイトー運営,,
エンジョイパラダイス,東大阪市長栄寺7-3パーラーメトロ永和駅前店 2F,近鉄奈良線 河内永和駅より徒歩2分駐車料金無料(40台収容),株式会社ユティル運営,,
ジョイシティ 石切店,東大阪市西石切町7-3-46ドン･キホーテ パウ石切店 2F,近鉄けいはんな線 新石切駅より徒歩7分,株式会社アドバンスウイング運営旧:ドリームワン 石切店,,
セガワールド 布施,東大阪市長堂1-1-1ロンモール布施 1F～2F,近鉄大阪線/近鉄奈良線 布施駅より徒歩1分,,,
モーリーファンタジー 東大阪店,東大阪市荒本北2-3-22イオン東大阪店 1F,"近鉄けいはんな線 荒本駅より徒歩5分駐車料金有料(1,200台収容)",旧:ポップンパーク 東大阪店,,
ラウンドワン 東大阪店,東大阪市若江南町1-2-12,近鉄大阪線 長瀬駅より無料シャトルバス運行近鉄奈良線 若江岩田駅より徒歩20分駐車料金無料(164台収容),,,
レインボーランド 若江岩田店,東大阪市瓜生道1-10-52イズミヤ若江岩田店 4F,近鉄奈良線 若江岩田駅より徒歩15分駐車料金無料(520台収容),,,
わいわいランド 東大阪店,東大阪市吉田下島1-1イトーヨーカドー東大阪店 2F,"近鉄バス 吉田下島停留所より徒歩1分近鉄奈良線 河内花園駅より徒歩25分近鉄けいはんな線 吉田駅より徒歩25分駐車料金無料(1,500台収容)",株式会社友栄運営,,
！Exclamation,枚方市高野道1-20-10フォレオひらかた 2F,,株式会社エグゼ運営,,
セガ ニトリモール枚方,枚方市北山1-2-1ニトリモール枚方 2F,"京阪バス 国道田近・国道招提停留所より徒歩3分駐車料金終日無料(1,800台)",,,
セガワールド 枚方,枚方市須山町83-1サンシャインプラザ枚方内,京阪バス 総合スポーツセンター停留所より徒歩15分京阪交野線 星ヶ丘駅より徒歩40分駐車料金終日無料,,,
namco くずはモール店,枚方市楠葉花園町10-85くずはモール南館 2F,"京阪本線 樟葉駅より徒歩3分駐車料金有料(約3,000台)",,,
モーリーファンタジー 枚方店,枚方市岡本町7-1-203ビオルネ内 イオン枚方店 4F,京阪本線･交野線 枚方市駅より徒歩3分駐車料金有料(750台),,,
ラウンドワンスタジアム 枚方店,枚方市高野道1-20-20,京阪本線 枚方市駅･樟葉駅より無料シャトルバス運行京阪バス 高野道停留所/国道田近停留所より徒歩10分駐車料金無料(340台),,,
クラブセガ 藤井寺,藤井寺市沢田1-20-8,近鉄南大阪線 土師の里駅より徒歩15分近鉄南大阪線 藤井寺駅より徒歩25分駐車料金無料,,,
ゲームフェイス 松原店,松原市大堀1-1-9ボウルアロー松原店 1F,近鉄南大阪線 恵我ノ荘駅より徒歩25分駐車料金終日無料(360台),旧:セイタイトー ビッグアロー,,
プレイランド 松原中央店,松原市田井城1-1―1カナートモール松原 2F,近鉄南大阪線 高見ノ里駅より徒歩10分近鉄南大阪線 河内松原駅より徒歩15分駐車料金有料(164台収容),株式会社カンソー運営,,
Bb 箕面船場店,箕面市船場東3-13-11ビーバーワールド箕面船場 1F～RF,阪急千里線 北千里駅/北大阪急行線 千里中央駅より無料シャトルバス運行駐車料金有料(400台),108円/15分の時間制,,
ナムコランド みのおキューズモール店,箕面市西宿1-17-22みのおキューズモールEAST 3F,"北大阪急行線/大阪モノレール線 千里中央駅より直通シャトルバス運行(往復おとな:220円･往復こども:110円)阪急バス かやの中央停留所より徒歩5分駐車料金有料(2,180台)",旧:ナムコランド 箕面店,,
namco イオンモール大日店,守口市大日東町1番18号イオンモール大日 4F,"地下鉄谷町線/大阪モノレール線 大日駅より徒歩2分駐車料金有料(2,274台)",旧:ナムコランド イオンモール大日店旧旧:プラボ パラダイスガーデン店,,
モーリーファンタジー 大日店,守口市大日東町1-18イオンモール大日内 イオン大日店 3F,,,,
FREEDOM 大日店,守口市八雲東町1-21-18ドン･キホーテ大日店 1F,地下鉄谷町線/大阪モノレール線 大日駅より徒歩7分駐車料金有料(74台),,,
ラウンドワン 守口店,守口市佐太東町2-6-14ジャガーグリーン 2F,"地下鉄谷町線 大日駅/大阪モノレール線 大日駅･門真市駅京阪本線 門真市駅･守口市駅より無料シャトルバス運行地下鉄谷町線/大阪モノレール線 大日駅より徒歩22分駐車料金終日無料(1,200台)",,,
ゲームフェイス 八尾店,八尾市天王寺屋2-68ボウルアロー八尾店 1F,JR大和路線 志紀駅より徒歩12分駐車料金終日無料,旧:コスミックアロー,,
タイトーステーション アリオ八尾店,八尾市光町2-3アリオ八尾内 アリオモール 3F,"近鉄大阪線 近鉄八尾駅より徒歩8分駐車料金有料(2,500台)",電子マネー利用可能店br()旧:ラクガキ王国 in アリオ八尾,,
ピカキッズ 八尾店,八尾市光町2-3アリオ八尾内 イトーヨーカドー八尾店 3F,,,,
リトルパーク 八尾店,八尾市東本町4-2-50ゲオ八尾店 1F,近鉄大阪線 近鉄八尾駅より徒歩12分駐車料金有料(100台),2015年6月14日以降ゲーム機大量撤去中,,
レインボーランド 八尾店,八尾市沼1-1イズミヤスーパセンター八尾店 1F,"近鉄バス 沼一丁目東停留所より徒歩2分駐車料金終日無料(1,200台)",,,
アルゴ,神戸市中央区下山手通1-1-8,阪急三宮駅下車徒歩5分,,,
MSワールド三宮店,神戸市中央区三宮町2-11-1センタープラザ西館2F,JR三宮下車徒歩5分元町駅下車徒歩5分,2013年6月オープン　バンプレ景品が充実しているとるナビ掲載ページ,,
MSワールド三宮店02,神戸市中央区三宮町2-11-1センタープラザ西館2F,JR三宮下車徒歩5分元町駅下車徒歩5分,,,
ゲームミリオン,神戸市中央区三宮町1-7-16,JR三ノ宮駅下車徒歩5分,,,
三ノ宮サンクス,神戸市中央区琴ノ緒町5-4-5高架下404～407,JR三ノ宮駅下車東へ徒歩1分,紛れもなくセガエンタテインメントです,,
セガ神戸umieサウスモール,神戸市中央区東川崎町1-6-1umie SOUTH MALL内,JR神戸駅下車徒歩5分,,,
セガ神戸umieモザイク,神戸市中央区東川崎町1-6-1umie モザイク内,JR神戸駅下車徒歩5分,2014年4月18日開店,,
タイトーFステーション 三宮西館店,神戸市中央区三宮町2-11-1センタープラザ西館3F-17,JR元町駅下車徒歩7分,2015年7月28日開店,,
タイトーＦステーション HAT神戸店,神戸市中央区脇浜海岸通2-2-2ブルメールHAT神戸2F,阪神本線 岩屋駅・春日野道駅下車徒歩8分JR神戸線 灘駅下車徒歩10分,旧：T/SブルメールHAT神戸店旧：ラクガキ王国inHAT神戸,,
namco三宮店,神戸市中央区北長狭通1-1-1,阪急三宮駅高架下徒歩1分,本館：旧：ナムコランド三宮店。メダル・大型筐体が中心2号館：ビデオゲーム・プリクラ中心2号館は旧：プレイランドOS三宮店,,
遊スペース マジカル,神戸市中央区琴ノ緒町5-2-3,JR三ノ宮駅下車徒歩1分,三宮近辺では一番ゲーセンっぽいゲーセン2015年7月18日リニューアルオープン建屋の裏側に専用階段あり,,
ROUND 1 三宮駅前店,神戸市中央区小野柄通6-1-17,JR三ノ宮駅下車徒歩5分,,,
メトロプレイランド ZOO,神戸市兵庫区新開地3-3B-1-13,神戸高速鉄道新開地駅、高速神戸駅下車それぞれ徒歩5分,地下街にあり,,
ROUND 1 新開地店,神戸市兵庫区新開地2-3-4,神戸高速鉄道新開地駅下車徒歩1分,,,
らんらんらんど湊川店,神戸市兵庫区荒田町2-18-20ダイエー湊川店3F,,,,
セガフェニックスプラザ摩耶,神戸市灘区味泥6-1フェニックスプラザ1F,阪神西灘駅下車南東へ徒歩7分,2014/4/24開店,,
らんらんらんど板宿店,神戸市須磨区前池町3-2-1ダイエー板宿店4F,,,,
らんらんらんど名谷店,神戸市須磨区中落合2-2-2ダイエー名谷店3F,,,,
アミパラ垂水店,神戸市垂水区名谷町1400-18,第二神明道路北線 学園南ICより約1.5km垂水警察署を東へ5分,,,
らんらんらんど舞子店,神戸市垂水区舞子台6-20-17ダイエー舞子店2F,,,,
モーリーファンタジージェームス山店,神戸市垂水区青山台7-7-1イオンジェームス山店1F,,,,
遊スペース アローズ,神戸市西区丸塚2-81-1メガパレス内,第二神明道路 玉津ICより国道175号線を南へ約700m,,,
らんらんらんど西神中央店,神戸市西区糀台5-3-4ダイエー西神中央店3F,,,,
楽市楽座イオンモ－ル神戸北店,神戸市北区上津台8-1イオンモ－ル神戸北3F,中国道 神戸三田ICより車で5分,旧：アーバンスクエア イオンモ－ル神戸北店,,
モーリーファンタジー神戸北店,神戸市北区上津台8-1イオンモ－ル神戸北3F,中国道 神戸三田ICより車で5分,イオン棟の中です,,
らんらんらんど藤原台店,神戸市北区藤原台中町1-2-2ダイエー藤原台店4F,神戸電鉄 岡場駅下車徒歩5分,,,
イオン赤穂ファミリーランド,赤穂市中広字別所55-3イオン赤穂店2F,JR赤穂駅から東に徒歩15分,親テナントの名称が変わったので当然店舗名も変更,,
モーリーファンタジー和田山店,兵庫県朝来市和田山町枚田岡774イオン和田山店内2F,,旧：ジャスコ和田山店ファンタジーアイランド,,
プレイランド和田山店,朝来市和田山町枚田岡774イオン和田山店内1F,,旧：アーバンスクエア和田山店,,
ABCバッティングセンター,尼崎市西大物町12-41,阪神尼崎駅下車東へ徒歩5分,,,
ゲームプラザ カウンタック,尼崎市神田北通2-25-1,阪神尼崎駅下車北へすぐ,,,
セガ あまがさきキューズモール,尼崎市潮江1-3-1あまがさきキューズモール4F,JR尼崎駅下車徒歩約1分,旧：セガワールドCOCOEあまがさき,,
