アミューズメントエース,船橋市前原西2-15-1 ファミービル 1F-3F,JR津田沼駅,,35.6922976,140.0201121
ゲームインファンファン北習志野店,船橋市習志野台2-6-17パチンコならしの 2F,北習志野駅,,35.722462,140.0436
パールプラザボウル,船橋市夏見1-16-38 パールプラザ 3F,,,35.706546,139.991481
船橋健康センター,船橋市夏見3-28-1,,,35.7158643,139.9878226
チャリオット船橋,船橋市藤原5-6-7 日野ビル 2F,,,35.740145,139.978342
namcoイオンモール船橋店,船橋市山手1丁目1-8イオンモール船橋3F,新船橋駅,,35.7114525,139.9786755
モーリーファンタジー船橋店,船橋市山手1丁目1-8 イオンモール船橋2F,,,35.7114525,139.9786755
エッグスポート船橋,船橋市浜町2-1-1 ららぽーとTOKYO-BAY 北館1F,2015年1月12日閉店,,35.6863728,139.9895635
モーリーファンタジー館山店,館山市八幡545-1 イオン館山店内,,旧：PP館山,35.0059565,139.8616615
館山ヤングボウル,館山市北条1564,JR内房線館山駅 徒歩12分,NESiCAxLive2筐体1セット(ALL.Net P-ras MULTIと入れ替え 公式HPに記載無し),34.9905648,139.8669461
ラッキー木更津店,木更津市中央1-2-19,,,35.382185,139.925379
イスカンダル,木更津市潮見4-1-2,,,35.3697392,139.9173994
宝島 新木更津店,木更津市請西南2-27-1イオンタウン木更津請西1F,,,35.3609943,139.9442195
ハローズガーデン 木更津店,木更津市ほたる野4-2-48 アピタ木更津店2F,,,35.3758688,139.9628072
パラボランド木更津,木更津市朝日3-10-19 グリーンシティ内,,,35.3857831,139.9363894
アドアーズアクアライン,木更津市中島地先 海ほたる4F,アクアライン経由のみ,アクアラインのPA内,35.46443,139.874265
ハイテクランドセガ岩瀬,松戸市岩瀬字鍛冶塚611-2,松戸駅から徒歩20分,,35.779194,139.910529
ソニックビーム,松戸市松戸1172-1,松戸駅東口徒歩2分,,35.7844272,139.9019932
カバロ松戸店,松戸市松戸1149　イトーヨーカドー松戸店 6F,松戸駅東口,,35.78381299999999,139.902422
セガ松戸,松戸市日暮1-1-1 八柱駅第2ビル 2F,八柱駅/新八柱駅,AGスクエアはセガのお店になりました。,35.7914073,139.9378938
カバロ八柱店,松戸市日暮1-15　イトーヨーカドー八柱店,,,35.7909898,139.9397905
らんらんらんど新松戸店,松戸市新松戸3-2-2 ダイエー新松戸店 4F,新松戸駅,,35.8251874,139.9157082
Play Land 54 street 北小金店,松戸市小金1 イオン北小金店 5F,北小金駅,,35.832683,139.931781
北小金ボウル,松戸市根木内249-7,,,35.8306644,139.9389467
ときわ平ボウリングセンター　ゲームコーナー,松戸市常盤平2-8-2,新京成 常盤平駅,,35.8027851,139.9498362
ファミリーランド五香店,松戸市常磐平5-22-3　ザ・プライス五香店 2F,,,35.7960538,139.9619411
らんらんらんど五香店,松戸市五香8-44-6 オウル五香店 1F,,,35.7966062,139.9814803
にこぱ新鎌ヶ谷店,鎌ヶ谷市新鎌ヶ谷2-12-1 アクロスモール新鎌ヶ谷,,,35.780873,140.0012628
モーリーファンタジー鎌ヶ谷店,鎌ヶ谷市新鎌ヶ谷2-7 イオン鎌ヶ谷SC2F,,,35.7784303,140.0011225
ファミリーブック鎌ヶ谷店,鎌ヶ谷市北初富8-1,新京成線北初富駅,,35.7775664,139.9898832
YAZワールド野田七光台,野田市七光台4-2 イオンタウン野田七光台内,,,35.9827145,139.8515904
千葉レジャーランド野田店,野田市吉春字鍵田776-1,,,35.9715799,139.8652509
モーリーファンタジーノア店,野田市中根36-1　イオンノア店1F,,,35.9476561,139.8759952
ゴジライオン野田店,野田市中根36－1　イオンノア店3階,,,35.94765599999999,139.876001
アミュージアム茂原,茂原市高師1622-1,,音ゲー・ビデオ多数,35.4268167,140.3008885
アミューズランド・パル,千葉県茂原市六ツ野字高師野２７９９－４ イオン茂原,,,35.4259137,140.3042394
T/S茂原アスモ店,茂原市高師1735茂原ショッピングプラザアスモ2F,,旧：アスモメルヘンランド上記2店舗は別店舗なので注意,35.4347298,140.287732
宝島成田店 成田ハートフルステーション,成田市赤坂2-1-14 ボンベルタ百貨店アネックスＢ館2F,,,35.7785046,140.2906067
セガワールド成田,成田市東町157-1,成田駅徒歩約15分,,35.7789296,140.32338
プラサカプコン成田店,成田市ウイング土屋24 イオンモール成田 2F,京成成田よりバス有,,35.795727,140.318048
モーリーファンタジーイオン成田店,成田市ウイング土屋24 イオンモール成田 2F,イオン棟の中です,,35.795727,140.318048
ゲームパークZOOM,成田市ウイング土屋80ヒューマックスパビリオン成田 1F,,,35.793602,140.3216581
ワンダービュー,成田市飯仲11-10,R51,ドンキ隣。旧ジョイタウン成田店?,35.7557462,140.3027474
テクモピアロックダム公津の杜店,成田市公津の杜4-5-3 ユアエルム成田 3F,公津の杜駅前,,35.7601682,140.2964788
アミュージアムユーカリが丘店,佐倉市ユーカリが丘4-1-4 ユーカリプラザ5F,ユーカリが丘駅,旧：よしもとゲームアミュージアム,35.7226238,140.1559938
マルエツ新志津店ゲームコーナー,佐倉市西志津4-1-1,,,35.7111619,140.1336637
臼井メルヘンランド,佐倉市王子台1-23,うすい駅,,35.7301368,140.1829871
ガロパ佐倉,佐倉市井野1475,志津駅東葉勝田台駅勝田台駅,,35.7184391,140.1361962
パラボランド東金,東金市東岩崎8-10 サンピア 3F,,,35.5586024,140.3647979
ピットイン東金,東金市家之子荒蒔467-9,,,35.5960481,140.3799586
T/S旭サンモール店,旭市イ-2676-1 サンモール3F,,,35.7248993,140.659111
セガワールド旭,旭市ニ字野場3150-1,,「ニ」はイロハニのニ,35.7183528,140.6006961
GAME PIA津田沼,習志野市津田沼1-2-1 B1F,津田沼駅/新津田沼駅,旧：AM PIA津田沼,35.6905591,140.0217518
DEEP,習志野市大久保1-17-11,京成大久保駅,看板は無いが営業中,35.688335,140.049093
スーパービバホーム新習志野店2Fゲームコーナー,習志野市茜浜1-1-2,南船橋駅から徒歩10分,2015/7/2オープン,35.6769634,140.000331
アドアーズ新習志野店,習志野市茜浜2-1-9,新習志野駅,,35.6669479,140.0134856
Kid's US.LAND 新習志野店,習志野市茜浜2-2-1ハイパーモールメルクス新習志野店 2F,時間制ゲーセン,,35.6658843,140.0136227
ラウンドワン習志野店,習志野市芝園1-4-5,,,35.6598849,140.022607
モーリーファンタジー津田沼店,習志野市津田沼1-23-1　イオンモール津田沼3F,,イオン棟の中です,35.6903458,140.0250218
モーリーファンタジー東習志野店,習志野市東習志野6-7-8　イオンタウン東習志野1F,,,35.7000059,140.0667479
アミュージアム東習志野店,習志野市東習志野7-3-1 イトーヨーカドー東習志野店 4F,,元:ハローズガーデン,35.6974994,140.0697955
ジョイランド大久保,習志野市大久保1-27-3,2014/11/25 閉店,,35.6875296,140.049093
新宝島津田沼店,習志野市谷津1-16-1 モリシア津田沼2F,2016年6月閉店,,35.688523,140.0191664
ゲームアルファ,柏市柏1-1-11 ファミリ柏 B1F,柏駅,,35.861685,139.971118
